2024-07-24 01:45:54.887 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeMacBook-Air.local with PID 27362 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 11:38:17.701 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 28104 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 11:38:17.703 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 11:38:17.969 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 11:38:18.087 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 117 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 11:38:18.230 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 11:38:18.232 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 11:38:18.233 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 11:38:18.233 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 11:38:18.250 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat-5].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 11:38:18.250 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 538 ms -- 
2024-07-24 11:38:18.284 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-11 - Starting... -- 
2024-07-24 11:38:18.333 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-11 - Start completed. -- 
2024-07-24 11:38:18.430 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 11:38:18.766 [restartedMain] WARN  org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext -- Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'builderSession': Invocation of init method failed; nested exception is java.lang.Error: Unresolved compilation problem: 
	Attribute cannot be resolved to a type
 -- 
2024-07-24 11:38:18.767 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 11:38:18.767 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-11 - Shutdown initiated... -- 
2024-07-24 11:38:18.775 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-11 - Shutdown completed. -- 
2024-07-24 11:38:18.776 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Stopping service [Tomcat] -- 
2024-07-24 11:38:18.808 [restartedMain] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener -- 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled. -- 
2024-07-24 11:38:18.827 [restartedMain] ERROR org.springframework.boot.SpringApplication -- Application run failed -- 
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'builderSession': Invocation of init method failed; nested exception is java.lang.Error: Unresolved compilation problem: 
	Attribute cannot be resolved to a type

	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:160)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsBeforeInitialization(AbstractAutowireCapableBeanFactory.java:440)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1796)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:620)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:542)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:335)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:333)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:208)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:944)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:918)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:583)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:145)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:754)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:434)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:338)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1343)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1332)
	at com.freebe.code.GeneralApplication.main(GeneralApplication.java:35)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:49)
Caused by: java.lang.Error: Unresolved compilation problem: 
	Attribute cannot be resolved to a type

	at com.freebe.code.business.code.BuilderSession.toComponent(BuilderSession.java:100)
	at com.freebe.code.business.code.BuilderSession.init(BuilderSession.java:74)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleElement.invoke(InitDestroyAnnotationBeanPostProcessor.java:389)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata.invokeInitMethods(InitDestroyAnnotationBeanPostProcessor.java:333)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:157)
	... 23 common frames omitted
2024-07-24 11:38:29.480 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 28104 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 11:38:29.481 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 11:38:29.703 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 11:38:29.814 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 110 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 11:38:29.913 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 11:38:29.914 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 11:38:29.914 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 11:38:29.914 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 11:38:29.930 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat-6].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 11:38:29.930 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 448 ms -- 
2024-07-24 11:38:29.954 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-12 - Starting... -- 
2024-07-24 11:38:29.971 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-12 - Start completed. -- 
2024-07-24 11:38:30.056 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 11:38:30.461 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 11:38:30.592 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 11:38:30.607 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 11:38:30.624 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: b743d2ce-b193-412b-9bc4-4695aaddc4c8
 -- 
2024-07-24 11:38:30.639 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@439ccf3b, org.springframework.security.web.context.SecurityContextPersistenceFilter@67fb50a, org.springframework.security.web.header.HeaderWriterFilter@64ac7627, org.springframework.web.filter.CorsFilter@18fdb6f8, org.springframework.security.web.authentication.logout.LogoutFilter@2b18dd4c, com.freebe.code.web.filter.JWTAuthenticationFilter@47e61af4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4c6380fe, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4bf9ca1b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@60196d0f, org.springframework.security.web.session.SessionManagementFilter@1368a1, org.springframework.security.web.access.ExceptionTranslationFilter@bc823d8, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@261f3b68] -- 
2024-07-24 11:38:30.651 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 11:38:30.653 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 11:38:30.777 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 1.33 seconds (JVM running for 641.257) -- 
2024-07-24 11:38:30.780 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 11:39:05.784 [Thread-38] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 11:39:05.785 [Thread-38] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-12 - Shutdown initiated... -- 
2024-07-24 11:39:05.791 [Thread-38] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-12 - Shutdown completed. -- 
2024-07-24 11:39:06.201 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 28104 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 11:39:06.203 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 11:39:06.463 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 11:39:06.620 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 155 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 11:39:06.761 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 11:39:06.763 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 11:39:06.763 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 11:39:06.763 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 11:39:06.781 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat-6].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 11:39:06.781 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 570 ms -- 
2024-07-24 11:39:06.814 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-13 - Starting... -- 
2024-07-24 11:39:06.889 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-13 - Start completed. -- 
