2024-08-17 00:00:48.495 [Thread-20] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:45:41.000 [Thread-85] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-21 - Shutdown initiated... -- 
2024-08-17 12:45:41.039 [Thread-85] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-21 - Shutdown completed. -- 
2024-08-17 12:45:41.660 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59320 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 12:45:41.665 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 12:45:41.958 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 12:45:42.016 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 55 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 12:45:42.201 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 12:45:42.206 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:45:42.207 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 12:45:42.207 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 12:45:42.216 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 12:45:42.216 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 532 ms -- 
2024-08-17 12:45:42.261 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-22 - Starting... -- 
2024-08-17 12:45:42.369 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-22 - Start completed. -- 
2024-08-17 12:45:42.666 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:45:43.179 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@2e44c7e0 -- 
2024-08-17 12:45:43.209 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 12:45:43.286 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 12:45:43.299 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 12:45:43.313 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: bff7fbce-9f3e-47c8-a2a9-696faae15c6f
 -- 
2024-08-17 12:45:43.321 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@506b611b, org.springframework.security.web.context.SecurityContextPersistenceFilter@4c03e113, org.springframework.security.web.header.HeaderWriterFilter@38f9d453, org.springframework.web.filter.CorsFilter@4ea55d96, org.springframework.security.web.authentication.logout.LogoutFilter@41bfaf3e, com.freebe.code.web.filter.JWTAuthenticationFilter@17934515, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@17c090, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@76bac78d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@76ad7480, org.springframework.security.web.session.SessionManagementFilter@5286c7ed, org.springframework.security.web.access.ExceptionTranslationFilter@179b7863, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@c5ab6a9] -- 
2024-08-17 12:45:43.333 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:45:43.335 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 12:45:43.706 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.247 seconds (JVM running for 9505.452) -- 
2024-08-17 12:45:43.715 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 12:46:19.108 [Thread-89] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:46:19.114 [Thread-89] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-22 - Shutdown initiated... -- 
2024-08-17 12:46:19.163 [Thread-89] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-22 - Shutdown completed. -- 
2024-08-17 12:46:19.797 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59320 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 12:46:19.802 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 12:46:20.078 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 12:46:20.140 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 60 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 12:46:20.311 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 12:46:20.315 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:46:20.316 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 12:46:20.316 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 12:46:20.326 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 12:46:20.326 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 506 ms -- 
2024-08-17 12:46:20.367 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-23 - Starting... -- 
2024-08-17 12:46:20.473 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-23 - Start completed. -- 
2024-08-17 12:46:20.774 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:46:21.381 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@2994ba8b -- 
2024-08-17 12:46:21.410 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 12:46:21.481 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 12:46:21.493 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 12:46:21.506 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 486a4710-c4c1-4cbd-9112-4c2d878e6291
 -- 
2024-08-17 12:46:21.515 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2d25764, org.springframework.security.web.context.SecurityContextPersistenceFilter@3cc8851b, org.springframework.security.web.header.HeaderWriterFilter@19c31e3b, org.springframework.web.filter.CorsFilter@503de6c8, org.springframework.security.web.authentication.logout.LogoutFilter@6ad5b13b, com.freebe.code.web.filter.JWTAuthenticationFilter@42ae3f86, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@626dff58, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@63de07e8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1d676679, org.springframework.security.web.session.SessionManagementFilter@165ce7d0, org.springframework.security.web.access.ExceptionTranslationFilter@35cd76cc, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3ed59a8b] -- 
2024-08-17 12:46:21.527 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:46:21.529 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 12:46:21.923 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.313 seconds (JVM running for 9543.67) -- 
2024-08-17 12:46:21.933 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 12:46:24.914 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-17 12:46:24.920 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-17 12:46:24.923 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 2 ms -- 
2024-08-17 12:47:16.821 [Thread-93] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:47:16.823 [Thread-93] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-23 - Shutdown initiated... -- 
2024-08-17 12:47:16.868 [Thread-93] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-23 - Shutdown completed. -- 
2024-08-17 12:47:17.466 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59320 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 12:47:17.470 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 12:47:17.746 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 12:47:17.796 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 48 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 12:47:17.962 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 12:47:17.966 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:47:17.967 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 12:47:17.968 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 12:47:17.975 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 12:47:17.976 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 493 ms -- 
2024-08-17 12:47:18.022 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-24 - Starting... -- 
2024-08-17 12:47:18.129 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-24 - Start completed. -- 
2024-08-17 12:47:18.431 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:47:19.345 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@5b5f472d -- 
2024-08-17 12:47:19.381 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 12:47:19.460 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 12:47:19.473 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 12:47:19.487 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: a9c8c25a-f3f0-40d7-86e9-0eae0069cd6c
 -- 
2024-08-17 12:47:19.494 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@b28f2b4, org.springframework.security.web.context.SecurityContextPersistenceFilter@330e5f4b, org.springframework.security.web.header.HeaderWriterFilter@5167d87f, org.springframework.web.filter.CorsFilter@5c1d2a68, org.springframework.security.web.authentication.logout.LogoutFilter@b97fa49, com.freebe.code.web.filter.JWTAuthenticationFilter@6bcd42d7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@584071b0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@378bfee7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@23710342, org.springframework.security.web.session.SessionManagementFilter@62f3f4eb, org.springframework.security.web.access.ExceptionTranslationFilter@68da507, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@25c244b8] -- 
